branch,x,cp_min,cp_max,u_model
pressure,0.8645396282819549,0.3557795195747171,0.36671173587916134,0.005466108152222121
pressure,0.867024204197995,0.3550623486376314,0.3661756913945644,0.005556671378466493
pressure,0.8695087801140351,0.35434517770054574,0.3656396469099675,0.005647234604710866
pressure,0.8719933560300752,0.35362800676346,0.36510360242537054,0.005737797830955266
pressure,0.8744779319461153,0.35291083582637434,0.36456755794077367,0.005828361057199666
pressure,0.8769625078621553,0.35208227027371,0.3639265211456838,0.0059221254359869135
pressure,0.8794470837781955,0.3509683032658414,0.3630164860866809,0.006024091410419763
pressure,0.8819316596942356,0.3498543362579728,0.36210645102767797,0.0061260573848525846
pressure,0.8844162356102757,0.3487403692501042,0.3611964159686751,0.006228023359285434
pressure,0.8869008115263158,0.3476264022422357,0.3602863809096722,0.0063299893337182556
pressure,0.8893853874423558,0.34651243523436714,0.3593763458506693,0.006431955308151077
pressure,0.891869963358396,0.34539846822649856,0.3584663107916664,0.006533921282583927
pressure,0.8943545392744361,0.34421470873298077,0.3575090563583039,0.006647173812661555
pressure,0.8968391151904762,0.3429884721753282,0.3565230632953536,0.006767295560012709
pressure,0.8993236911065163,0.3417622356176756,0.3555370702324034,0.006887417307363891
pressure,0.9018082670225565,0.3405359990600231,0.35455107716945317,0.007007539054715045
pressure,0.9042928429385965,0.33930976250237055,0.353565084106503,0.007127660802066227
pressure,0.9067774188546366,0.338083525944718,0.3525790910435528,0.007247782549417381
pressure,0.9092619947706767,0.3368383219609232,0.3515930979806025,0.007377388009839642
pressure,0.9117465706867168,-0.10203565089638499,0.34976004625037554,0.22589784857338027
pressure,0.914231146602757,-0.02705021733325999,0.34791559066150596,0.187482903997383
pressure,0.916715722518797,0.04793521622986166,0.3460711350726365,0.1490679594213874
pressure,0.9192002984348371,0.12292064979298667,0.3442266794837669,0.11065301484539011
pressure,0.9216848743508772,0.19790608335611168,0.3423822238948973,0.07223807026939282
pressure,0.9241694502669173,0.27289151691923663,0.3405377683060277,0.033823125693395545
pressure,0.9266540261829574,0.10457804941599147,0.3385566354298888,0.11698929300694866
pressure,0.9291386020989975,-0.04516562499548307,0.3363584550132517,0.19076204000436736
pressure,0.9316231780150376,0.020969565410902932,0.33416027459661446,0.15659535459285576
pressure,0.9341077539310777,0.08710475581728894,0.33196209417997724,0.12242866918134415
pressure,0.9365923298471178,0.15323994622367493,0.32976391376334,0.08826198376983255
pressure,0.9390769057631579,0.21937513663006095,0.3275657333467028,0.05409529835832093
pressure,0.941561481679198,0.28551032703644397,0.32536755293006564,0.019928612946810836
pressure,0.9440460575952381,-0.05816974651301965,0.32262532133500327,0.19039753392401146
pressure,0.9465306335112782,-0.0007567156476483289,0.31975095407000886,0.1602538348588286
pressure,0.9490152094273183,0.05634278491502846,0.3168765868050145,0.13026690094499302
pressure,0.9514997853433584,0.11344228547770525,0.31400221954002017,0.10027996703115746
pressure,0.9539843612593985,0.1705417860403795,0.31112785227502593,0.07029303311732321
pressure,0.9564689371754386,0.22764128660305633,0.3082534850100315,0.0403060992034876
pressure,0.9589535130914787,0.08620560473648523,0.30499811755776823,0.1093962564106415
pressure,0.9614380890075188,-0.019011720251408057,0.3000904362922189,0.15955107827181347
pressure,0.9639226649235589,0.02317327122742007,0.2952545106331889,0.13604061970288442
pressure,0.9664072408395991,0.0653582627062482,0.2904461633504624,0.11254395032210711
pressure,0.9688918167556391,0.10754325418507446,0.2856378160677362,0.08904728094133087
pressure,0.9713763926716792,0.1497282456639026,0.2808294687850097,0.06555061156055354
pressure,0.9738609685877193,0.19191323714273073,0.27602112150228325,0.04205394217977626
suction,0.002672720060150376,-2.875084448509541,-1.030632162295668,0.9222261431069364
suction,0.005154992120300752,-3.112632063939,-1.2961058727092236,0.9082630956148882
suction,0.0076372641804511275,-3.170466638275574,-1.3770140046937966,0.8967263167908887
suction,0.010119536240601502,-3.204088712389899,-1.4890544369818255,0.8575171377040368
suction,0.012601808300751877,-3.199174023111669,-1.6074106862786182,0.7958816684165255
suction,0.015084080360902254,-3.1942593338334397,-1.725766935575411,0.7342461991290143
suction,0.01756635242105263,-3.178072688516275,-1.8313625187533504,0.6733550848814622
suction,0.020048624481203006,-3.0898969965318317,-1.8554613159641875,0.6172178402838221
suction,0.02253089654135338,-3.0017213045473885,-1.8795601131750246,0.561080595686182
suction,0.025013168601503755,-2.9135456125629453,-1.9036589103858617,0.5049433510885418
suction,0.027495440661654134,-2.8253699205785017,-1.927757707596699,0.44880610649090136
suction,0.02997771272180451,-2.7371942285940585,-1.951856504807536,0.3926688618932612
suction,0.03245998478195489,-2.6490185366096153,-1.975955302018373,0.3365316172956211
suction,0.034942256842105265,-2.5742267265234684,-1.9503882616876766,0.3119192324178959
suction,0.03742452890225564,-2.501226246260893,-1.9181738303625866,0.2915262079491532
suction,0.039906800962406015,-2.428225765998317,-1.8859593990374965,0.27113318348041027
suction,0.042389073022556394,-2.355225285735741,-1.8537449677124063,0.25074015901166746
suction,0.044871345082706765,-2.2822248054731658,-1.8215305363873162,0.23034713454292477
suction,0.04735361714285714,-2.20922432521059,-1.789316105062226,0.20995411007418197
suction,0.049835889203007515,-2.1574339457546663,-1.7612169521478402,0.19810849680341303
suction,0.05231816126315789,-2.1387116373130572,-1.7395338139412286,0.1995889116859143
suction,0.05480043332330827,-2.1199893288714486,-1.7178506757346168,0.20106932656841592
suction,0.05728270538345864,-2.1012670204298396,-1.6961675375280052,0.2025497414509172
suction,0.05976497744360902,-2.0825447119882305,-1.6744843993213936,0.20403015633341848
suction,0.0622472495037594,-2.063822403546622,-1.6528012611147818,0.2055105712159201
suction,0.06472952156390976,-2.045100095105013,-1.6311181229081702,0.20699098609842137
suction,0.06721179362406014,-2.050767401980354,-1.6349485843603622,0.20790940880999587
suction,0.06969406568421052,-2.0603330297228677,-1.6428570190259117,0.20873800534847797
suction,0.0721763377443609,-2.0698986574653815,-1.6507654536914613,0.20956660188696008
suction,0.07465860980451126,-2.0794642852078953,-1.6586738883570107,0.2103951984254423
suction,0.07714088186466164,-2.0890299129504086,-1.6665823230225603,0.21122379496392418
suction,0.07962315392481202,-2.0985955406929224,-1.6744907576881098,0.2120523915024063
suction,0.0821054259849624,-2.1068186596332814,-1.6833729983196983,0.21172283065679154
suction,0.08458769804511278,-2.111350539206099,-1.6949327267356635,0.20820890623521782
suction,0.08706997010526314,-2.1158824187789174,-1.706492455151629,0.2046949818136442
suction,0.08955224216541352,-2.1204142983517356,-1.7180521835675944,0.2011810573920706
suction,0.0920345142255639,-2.1249461779245533,-1.7296119119835596,0.19766713297049687
suction,0.09451678628571428,-2.1294780574973715,-1.741171640399525,0.19415320854892326
suction,0.09699905834586466,-2.1340099370701897,-1.7527313688154904,0.19063928412734965
suction,0.09948133040601502,-2.1339780912789115,-1.7579855189048552,0.18799628618702813
suction,0.1019636024661654,-2.1305301417965783,-1.75851972910362,0.1860052063464791
suction,0.10444587452631578,-2.127082192314245,-1.7590539393023852,0.18401412650592996
suction,0.10692814658646616,-2.1236342428319115,-1.75958814950115,0.18202304666538072
suction,0.10941041864661653,-2.1201862933495783,-1.7601223596999152,0.18003196682483158
suction,0.11189269070676691,-2.116738343867245,-1.76065656989868,0.17804088698428255
suction,0.11437496276691728,-2.113290394384912,-1.761190780097445,0.17604980714373353
suction,0.11685723482706765,-2.1151745946187486,-1.7629354839985385,0.17611955531010504
suction,0.11933950688721803,-2.118275041237521,-1.7649562976617001,0.17665937178791047
suction,0.12182177894736841,-2.121375487856293,-1.7669771113248618,0.17719918826571568
suction,0.12430405100751879,-2.124475934475065,-1.7689979249880234,0.1777390047435209
suction,0.12678632306766918,-2.1275763810938373,-1.771018738651185,0.1782788212213261
suction,0.12926859512781955,-2.1306768277126094,-1.7730395523143467,0.1788186376991313
suction,0.13175086718796994,-2.133909776818257,-1.7753039503597392,0.17930291322925884
suction,0.1342331392481203,-2.142326566911881,-1.787098001277428,0.17761428281722658
suction,0.13671541130827067,-2.150743357005506,-1.7988920521951168,0.17592565240519453
suction,0.13919768336842106,-2.15916014709913,-1.8106861031128059,0.17423702199316216
suction,0.14167995542857142,-2.167576937192755,-1.822480154030495,0.17254839158113
suction,0.14416222748872182,-2.1759937272863796,-1.834274204948184,0.17085976116909785
suction,0.14664449954887218,-2.184410517380004,-1.8460682558658728,0.16917113075706558
suction,0.14912677160902255,-2.1918507459961325,-1.8585607565694373,0.1666449947133476
suction,0.15160904366917294,-2.1953079778301134,-1.8739019496633356,0.16070301408338894
suction,0.1540913157293233,-2.1987652096640944,-1.8892431427572334,0.1547610334534305
suction,0.1565735877894737,-2.2022224414980758,-1.9045843358511316,0.14881905282347208
suction,0.15905585984962406,-2.2056796733320567,-1.9199255289450297,0.14287707219351353
suction,0.16153813190977442,-2.2091369051660377,-1.9352667220389275,0.1369350915635551
suction,0.16402040396992482,-2.2125941370000186,-1.9506079151328257,0.13099311093359645
suction,0.16650267603007518,-2.209514359110776,-1.9621566405912896,0.12367885925974331
suction,0.16898494809022557,-2.1933428173955676,-1.9661101363188977,0.11361634053833491
suction,0.17146722015037594,-2.177171275680359,-1.9700636320465057,0.10355382181692663
suction,0.1739494922105263,-2.1609997339651508,-1.9721066996012107,0.09444651718197006
suction,0.1764317642706767,-2.144828192249942,-1.9726517587548331,0.08608821674755451
suction,0.17891403633082706,-2.1286566505347335,-1.9731968179084554,0.07772991631313908
suction,0.18139630839097745,-2.112485108819525,-1.9737418770620778,0.06937161587872354
suction,0.18387858045112782,-2.0901588816632612,-1.9680475126708592,0.061055684496201024
suction,0.18636085251127818,-2.0604021814171314,-1.954820371959838,0.05279090472864667
suction,0.18884312457142857,-2.030645481171001,-1.9415932312488169,0.044526124961092095
suction,0.19132539663157894,-2.0008887809248717,-1.9283660905377957,0.036261345193537964
suction,0.19380766869172933,-1.9718632188588974,-1.9151389498267744,0.02836213451606151
suction,0.1962899407518797,-1.9604335604077916,-1.9019118091157532,0.029260875646019202
suction,0.19877221281203006,-1.9490039019566858,-1.888684668404732,0.030159616775976894
suction,0.20125448487218045,-1.931648188292885,-1.8649763556941148,0.03333591629938515
suction,0.20373675693233081,-1.9100419575617862,-1.8392283834692735,0.03540678704625633
suction,0.2062190289924812,-1.888435726830687,-1.8134804112444318,0.03747765779312762
suction,0.20870130105263157,-1.8668294960995881,-1.7877324390195903,0.039548528539998906
suction,0.21118357311278196,-1.845223265368489,-1.7619844667947486,0.041619399286870196
suction,0.21366584517293233,-1.8236170346373903,-1.7362364945699071,0.043690270033741596
suction,0.2161481172330827,-1.8020108039062914,-1.7104885223450657,0.045761140780612886
suction,0.21863038929323309,-1.7798372464307595,-1.6888823962473358,0.04547742509171182
suction,0.22111266135338345,-1.7574539975767114,-1.6688071506034552,0.0443234234866281
suction,0.22359493341353384,-1.7350707487226629,-1.6487319049595741,0.04316942188154438
suction,0.2260772054736842,-1.7126874998686146,-1.6286566593156935,0.04201542027646055
suction,0.22855947753383457,-1.6903042510145665,-1.6085814136718128,0.040861418671376826
suction,0.23104174959398496,-1.667921002160518,-1.5885061680279318,0.039707417066293105
suction,0.23352402165413533,-1.6455377533064697,-1.5684309223840511,0.03855341546120927
suction,0.23600629371428572,-1.630021814106827,-1.5533500656000807,0.03833587425337315
suction,0.23848856577443608,-1.6154035995042788,-1.5389220970580324,0.038240751223123204
suction,0.24097083783458645,-1.6007853849017308,-1.524494128515984,0.03814562819287337
suction,0.24345310989473684,-1.5861671702991829,-1.5100661599739356,0.03805050516262365
suction,0.2459353819548872,-1.5715489556966349,-1.4956381914318873,0.037955382132373816
suction,0.2484176540150376,-1.5569307410940867,-1.4812102228898387,0.03786025910212398
suction,0.25089992607518796,-1.542342937431275,-1.4667991871040325,0.03777187516362124
suction,0.25338219813533835,-1.5283194644995661,-1.4527023696486223,0.037808547425471906
suction,0.2558644701954887,-1.5142959915678575,-1.4386055521932124,0.03784521968732257
suction,0.2583467422556391,-1.5002725186361485,-1.424508734737802,0.03788189194917324
suction,0.2608290143157895,-1.4862490457044397,-1.4104119172823917,0.03791856421102402
suction,0.26331128637593987,-1.4722255727727307,-1.3963150998269815,0.037955236472874576
suction,0.2657935584360902,-1.4582020998410221,-1.3822182823715716,0.037991908734725244
suction,0.2682758304962406,-1.4445972495151278,-1.3684308102234293,0.038083219645849264
suction,0.270758102556391,-1.4323628272701274,-1.3556560294347226,0.0383533989177024
suction,0.2732403746165413,-1.4201284050251273,-1.3428812486460164,0.03862357818955542
suction,0.2757226466766917,-1.407893982780127,-1.3301064678573098,0.03889375746140855
suction,0.2782049187368421,-1.3956595605351265,-1.3173316870686032,0.039163936733261684
suction,0.28068719079699245,-1.3834251382901266,-1.304556906279897,0.039434116005114817
suction,0.28316946285714284,-1.3711907160451262,-1.2917821254911903,0.03970429527696795
suction,0.28565173491729323,-1.359303354401937,-1.2793675051336628,0.03996792463413712
suction,0.2881340069774436,-1.3478880538014588,-1.2674427637995636,0.04022264500094763
suction,0.29061627903759396,-1.336472753200981,-1.2555180224654645,0.040477365367758256
suction,0.29309855109774435,-1.325057452600503,-1.243593281131365,0.04073208573456899
suction,0.29558082315789475,-1.313642152000025,-1.2316685397972658,0.040986806101379614
suction,0.2980630952180451,-1.302226851399547,-1.2197437984631667,0.041241526468190126
suction,0.3005453672781955,-1.290811550799069,-1.2078190571290675,0.04149624683500075
suction,0.30302763933834587,-1.279732778411025,-1.1965741824836296,0.04157929796369775
suction,0.3055099113984962,-1.2688500123191226,-1.1857252869763162,0.04156236267140323
suction,0.3079921834586466,-1.2579672462272198,-1.1748763914690024,0.04154542737910871
suction,0.310474455518797,-1.247084480135317,-1.1640274959616888,0.041528492086814084
suction,0.3129567275789474,-1.236201714043414,-1.1531786004543751,0.041511556794519455
suction,0.3154389996390977,-1.2253189479515116,-1.1423297049470618,0.04149462150222494
suction,0.3179212716992481,-1.2144361818596088,-1.1314808094397482,0.04147768620993031
suction,0.3204035437593985,-1.204838685052585,-1.1217781538076625,0.041530265622461204
suction,0.32288581581954884,-1.195483484768805,-1.1122915851387047,0.041595949815050104
suction,0.32536808787969923,-1.1861282844850247,-1.1028050164697467,0.041661634007639003
suction,0.3278503599398496,-1.1767730842012445,-1.093318447800789,0.04172731820022779
suction,0.330332632,-1.1674178839174643,-1.0838318791318309,0.04179300239281669
suction,0.33281490406015035,-1.1580626836336843,-1.074345310462873,0.04185868658540559
suction,0.33529717612030074,-1.1487168506843635,-1.0649265469127331,0.04189515188581516
suction,0.33777944818045114,-1.1395024230047825,-1.0564589557549957,0.04152173362489342
suction,0.3402617202406015,-1.130287995325202,-1.0479913645972585,0.04114831536397179
suction,0.34274399230075187,-1.1210735676456214,-1.039523773439521,0.040774897103050156
suction,0.34522626436090226,-1.1118591399660407,-1.0310561822817836,0.040401478842128524
suction,0.3477085364210526,-1.10264471228646,-1.0225885911240462,0.04002806058120689
suction,0.350190808481203,-1.0934302846068793,-1.0141209999663088,0.03965464232028526
suction,0.3526730805413534,-1.084681692196348,-1.0061141831863873,0.03928375450498034
suction,0.35515535260150377,-1.0770664361261009,-0.999228390042388,0.03891902304185646
suction,0.3576376246616541,-1.069451180055854,-0.9923425968983888,0.03855429157873258
suction,0.3601198967218045,-1.061835923985607,-0.9854568037543895,0.038189560115608756
suction,0.3626021687819549,-1.0542206679153598,-0.9785710106103902,0.03782482865248482
suction,0.36508444084210523,-1.046605411845113,-0.971685217466391,0.03746009718936094
suction,0.3675667129022556,-1.038990155774866,-0.9647994243223917,0.03709536572623712
suction,0.370048984962406,-1.0315876381572233,-0.9585653590682172,0.03651113954450308
suction,0.37253125702255635,-1.024378910824647,-0.9529249736683816,0.035726968578132734
suction,0.37501352908270674,-1.0171701834920703,-0.9472845882685459,0.03494279761176222
suction,0.37749580114285713,-1.0099614561594938,-0.9416442028687102,0.03415862664539182
suction,0.3799780732030075,-1.0027527288269173,-0.9360038174688745,0.03337445567902142
suction,0.38246034526315786,-0.9955440014943409,-0.930363432069039,0.03259028471265091
suction,0.38494261732330826,-0.9883352741617643,-0.9247230466692034,0.03180611374628045
suction,0.38742488938345865,-0.9829521883353823,-0.9201375509386946,0.031407318698343845
suction,0.389907161443609,-0.978155385271778,-0.9158908203094722,0.031132282481152906
suction,0.3923894335037594,-0.9733585822081735,-0.9116440896802497,0.030857246263961913
suction,0.39487170556390977,-0.968561779144569,-0.9073973590510271,0.03058221004677092
suction,0.3973539776240601,-0.9637649760809646,-0.9031506284218047,0.030307173829579925
suction,0.3998362496842105,-0.95896817301736,-0.8989038977925822,0.03003213761238893
suction,0.4023185217443609,-0.9541713699537555,-0.8946571671633596,0.029757101395197938
suction,0.4048007938045113,-0.9498241010490249,-0.8902374981659876,0.02979330144151865
suction,0.4072830658646616,-0.9454811246058588,-0.8858161778340428,0.029832473385907998
suction,0.409765337924812,-0.9411381481626924,-0.8813948575020978,0.029871645330297292
suction,0.4122476099849624,-0.9367951717195261,-0.8769735371701528,0.02991081727468664
suction,0.41472988204511274,-0.9324521952763599,-0.8725522168382079,0.02994998921907599
suction,0.41721215410526313,-0.9281092188331936,-0.868130896506263,0.02998916116346534
suction,0.4196944261654135,-0.9235014225361446,-0.8637726188365159,0.02986440184981437
suction,0.4221766982255639,-0.9180469718926332,-0.8596158945744152,0.029215538659108975
suction,0.42465897028571425,-0.9125925212491219,-0.8554591703123146,0.02856667546840369
suction,0.42714124234586465,-0.9071380706056105,-0.8513024460502139,0.027917812277698295
suction,0.42962351440601504,-0.9016836199620991,-0.8471457217881131,0.02726894908699301
suction,0.4321057864661654,-0.8962291693185879,-0.8429889975260125,0.02662008589628767
suction,0.43458805852631577,-0.8907747186750764,-0.8388322732639117,0.02597122270558233
suction,0.43707033058646616,-0.8864607706115896,-0.8352335890995221,0.025613590756033755
suction,0.4395526026466165,-0.8833434504926062,-0.8322204067891135,0.02556152185174637
suction,0.4420348747067669,-0.8802261303736229,-0.8292072244787047,0.0255094529474591
suction,0.4445171467669173,-0.8771088102546395,-0.826194042168296,0.02545738404317177
suction,0.4469994188270677,-0.873991490135656,-0.8231808598578872,0.025405315138884388
suction,0.449481690887218,-0.8708741700166727,-0.8201676775474785,0.02535324623459706
suction,0.4519639629473684,-0.8677568498976893,-0.8171544952370698,0.025301177330309732
suction,0.4544462350075188,-0.8646566437851559,-0.813516126041409,0.025570258871873475
suction,0.45692850706766913,-0.8615625346854534,-0.8096550286101232,0.025953753037665117
suction,0.4594107791278195,-0.8584684255857509,-0.8057939311788374,0.02633724720345676
suction,0.4618930511879699,-0.8553743164860484,-0.8019328337475515,0.026720741369248457
suction,0.46437532324812025,-0.8522802073863459,-0.7980717363162658,0.027104235535040044
suction,0.46685759530827065,-0.8491860982866435,-0.79421063888498,0.027487729700831742
suction,0.46933986736842104,-0.8460844467809365,-0.7903456854562129,0.02786938066236183
suction,0.47182213942857143,-0.8420931328534306,-0.7860258989071314,0.0280336169731496
suction,0.47430441148872177,-0.8381018189259245,-0.7817061123580499,0.028197853283937313
suction,0.47678668354887216,-0.8341105049984185,-0.7773863258089684,0.02836208959472508
suction,0.47926895560902255,-0.8301191910709125,-0.7730665392598868,0.02852632590551285
suction,0.4817512276691729,-0.8261278771434065,-0.7687467527108054,0.028690562216300564
suction,0.4842334997293233,-0.8221365632159005,-0.7644269661617238,0.028854798527088332
suction,0.4867157717894737,-0.8182138485571158,-0.7601353424717668,0.029039253042674462
suction,0.48919804384962406,-0.8144672729916274,-0.7559160312213341,0.029275620885146625
suction,0.4916803159097744,-0.8107206974261391,-0.7516967199709015,0.029511988727618788
suction,0.4941625879699248,-0.8069741218606508,-0.7474774087204689,0.02974835657009095
suction,0.4966448600300752,-0.8032275462951624,-0.7432580974700361,0.029984724412563113
suction,0.4991271320902255,-0.7994809707296741,-0.7390387862196035,0.030221092255035276
suction,0.5016094041503759,-0.7957343951641856,-0.7348194749691709,0.030457460097507383
suction,0.5040916762105263,-0.791746921619266,-0.730464730894209,0.03064109536252846
suction,0.5065739482706767,-0.7875764540796824,-0.7260071076102654,0.03078467323470846
suction,0.5090562203308271,-0.7834059865400987,-0.7215494843263218,0.03092825110688846
suction,0.5115384923909774,-0.7792355190005154,-0.7170918610423784,0.03107182897906846
suction,0.5140207644511278,-0.7750650514609317,-0.7126342377584348,0.03121540685124846
suction,0.5165030365112782,-0.7708945839213482,-0.7081766144744912,0.03135898472342852
suction,0.5189853085714285,-0.7667241163817646,-0.7037189911905476,0.03150256259560852
suction,0.5214675806315789,-0.7628684738132039,-0.6993769495395235,0.031745762136840217
suction,0.5239498526917293,-0.7590635977361657,-0.6950535457810676,0.03200502597754906
suction,0.5264321247518797,-0.7552587216591276,-0.6907301420226118,0.03226428981825785
suction,0.52891439681203,-0.7514538455820895,-0.6864067382641562,0.03252355365896664
suction,0.5313966688721804,-0.7476489695050513,-0.6820833345057005,0.03278281749967543
suction,0.5338789409323308,-0.7438440934280132,-0.6777599307472447,0.03304208134038422
suction,0.5363612129924812,-0.7399961918811453,-0.6734274858149724,0.03328435303308647
suction,0.5388434850526316,-0.7359309610040622,-0.6690493722994706,0.0334407943522958
suction,0.541325757112782,-0.7318657301269791,-0.6646712587839689,0.03359723567150508
suction,0.5438080291729323,-0.7278004992498962,-0.6602931452684674,0.03375367699071441
suction,0.5462903012330826,-0.7237352683728132,-0.6559150317529656,0.0339101183099238
suction,0.548772573293233,-0.7196700374957301,-0.651536918237464,0.034066559629133075
suction,0.5512548453533834,-0.7156048066186471,-0.6471588047219622,0.034223000948342464
suction,0.5537371174135338,-0.7116885863108867,-0.6429142099912674,0.03438718815980968
suction,0.5562193894736842,-0.707934413676402,-0.6388148157555097,0.03455979896044614
suction,0.5587016615338346,-0.7041802410419172,-0.6347154215197519,0.03473240976108266
suction,0.5611839335939849,-0.7004260684074327,-0.6306160272839945,0.034905020561719124
suction,0.5636662056541353,-0.696671895772948,-0.6265166330482368,0.03507763136235559
suction,0.5661484777142857,-0.6929177231384631,-0.6224172388124791,0.035250242162991996
suction,0.5686307497744361,-0.6891635505039784,-0.6183178445767213,0.035422852963628515
suction,0.5711130218345865,-0.685307650272068,-0.6143198696318557,0.035493890320106136
suction,0.5735952938947368,-0.68142620304391,-0.6103473642577792,0.035539419393065375
suction,0.5760775659548872,-0.6775447558157519,-0.6063748588837029,0.0355849484660245
suction,0.5785598380150375,-0.673663308587594,-0.6024023535096266,0.03563047753898374
suction,0.5810421100751879,-0.669781861359436,-0.5984298481355502,0.03567600661194287
suction,0.5835243821353383,-0.665900414131278,-0.5944573427614738,0.035721535684902106
suction,0.5860066541954887,-0.6620826473309057,-0.590521107158082,0.03578077008641184
suction,0.5884889262556391,-0.6586792588990001,-0.5868208845483772,0.03592918717531146
suction,0.5909711983157895,-0.6552758704670945,-0.5831206619386723,0.03607760426421108
suction,0.5934534703759399,-0.6518724820351889,-0.5794204393289675,0.036226021353110704
suction,0.5959357424360902,-0.6484690936032834,-0.5757202167192628,0.036374438442010326
suction,0.5984180144962405,-0.6450657051713778,-0.5720199941095578,0.03652285553091
suction,0.6009002865563909,-0.6416623167394723,-0.568319771499853,0.036671272619809625
suction,0.6033825586165413,-0.6381380839431784,-0.5644855287286226,0.03682627760727791
suction,0.6058648306766917,-0.634477335147675,-0.5604998854650522,0.03698872484131138
suction,0.6083471027368421,-0.6308165863521717,-0.5565142422014819,0.03715117207534491
suction,0.6108293747969924,-0.6271558375566686,-0.5525285989379117,0.03731361930937843
suction,0.6133116468571428,-0.6234950887611652,-0.5485429556743414,0.0374760665434119
suction,0.6157939189172932,-0.6198343399656618,-0.5445573124107711,0.03763851377744537
suction,0.6182761909774436,-0.6161735911701586,-0.5405716691472007,0.03780096101147895
suction,0.620758463037594,-0.6116434753776117,-0.5365977842286264,0.03752284557449265
suction,0.6232407350977444,-0.6069358946149939,-0.5326262995556903,0.037154797529651784
suction,0.6257230071578948,-0.6022283138523761,-0.5286548148827542,0.03678674948481092
suction,0.628205279218045,-0.5975207330897586,-0.5246833302098184,0.036418701439970114
suction,0.6306875512781954,-0.5928131523271408,-0.5207118455368824,0.036050653395129195
suction,0.6331698233383458,-0.588105571564523,-0.5167403608639464,0.03568260535028833
suction,0.6356520953984962,-0.583592929824031,-0.5129361397530294,0.03532839503550078
suction,0.6381343674586466,-0.579903863847259,-0.5098385714935032,0.0350326461768779
suction,0.640616639518797,-0.5762147978704869,-0.506741003233977,0.03473689731825497
suction,0.6430989115789474,-0.5725257318937149,-0.5036434349744507,0.03444114845963209
suction,0.6455811836390977,-0.568836665916943,-0.5005458667149246,0.03414539960100921
suction,0.6480634556992481,-0.5651475999401709,-0.49744829845539834,0.0338496507423863
suction,0.6505457277593985,-0.561458533963399,-0.49435073019587206,0.03355390188376345
suction,0.6530279998195488,-0.5583235698609028,-0.49122712241705796,0.03354822372192243
suction,0.6555102718796992,-0.5556377364020203,-0.48808240814754217,0.033777664127239065
suction,0.6579925439398496,-0.5529519029431379,-0.48493769387802643,0.03400710453255573
suction,0.660474816,-0.5502660694842554,-0.48179297960851064,0.03423654493787237
suction,0.6629570880601503,-0.547580236025373,-0.478648265338995,0.03446598534318898
suction,0.6654393601203007,-0.5448944025664905,-0.4755035510694793,0.03469542574850559
suction,0.6679216321804511,-0.5422085691076081,-0.4723588367999635,0.03492486615382229
suction,0.6704039042406015,-0.5388057578934563,-0.4684869547054019,0.035159401594027195
suction,0.6728861763007519,-0.5353450841873425,-0.4645563877463204,0.035394348220511046
suction,0.6753684483609023,-0.5318844104812287,-0.4606258207872389,0.0356292948469949
suction,0.6778507204210525,-0.5284237367751151,-0.4566952538281576,0.03586424147347875
suction,0.6803329924812029,-0.5249630630690013,-0.4527646868690761,0.0360991880999626
suction,0.6828152645413533,-0.5215023893628875,-0.44883411990999467,0.03633413472644642
suction,0.6852975366015037,-0.5177816885327443,-0.44489275784998095,0.03644446534138168
suction,0.6877798086616541,-0.5135127136621702,-0.4409286340352963,0.036292039813436955
suction,0.6902620807218045,-0.5092437387915961,-0.4369645102206116,0.036139614285492255
suction,0.6927443527819549,-0.5049747639210221,-0.4330003864059269,0.03598718875754761
suction,0.6952266248421052,-0.5007057890504483,-0.42903626259124245,0.03583476322960291
suction,0.6977088969022556,-0.49643681417987423,-0.42507213877655775,0.03568233770165824
suction,0.700191168962406,-0.49216783930930014,-0.42110801496187306,0.03552991217371354
suction,0.7026734410225564,-0.4886818637855327,-0.41755989649718,0.03556098364417634
suction,0.7051557130827067,-0.4855027020218189,-0.4141747873199837,0.0356639573509176
suction,0.7076379851428571,-0.48232354025810503,-0.4107896781427874,0.035766931057658824
suction,0.7101202572030075,-0.4791443784943912,-0.4074045689655911,0.03586990476440005
suction,0.7126025292631578,-0.47596521673067743,-0.40401945978839493,0.03597287847114125
suction,0.7150848013233082,-0.4727860549669636,-0.4006343506111986,0.03607585217788248
suction,0.7175670733834586,-0.46965252722638606,-0.39720880172364303,0.036221862751371514
suction,0.720049345443609,-0.4668707230105753,-0.39347156439639813,0.03669957930708859
suction,0.7225316175037594,-0.46408891879476455,-0.38973432706915323,0.03717729586280566
suction,0.7250138895639098,-0.4613071145789538,-0.38599708974190833,0.03765501241852273
suction,0.7274961616240602,-0.4585253103631431,-0.3822598524146634,0.03813272897423983
suction,0.7299784336842104,-0.45574350614733244,-0.3785226150874187,0.03861044552995688
suction,0.7324607057443608,-0.4529617019315217,-0.3747853777601738,0.03908816208567395
suction,0.7349429778045112,-0.4496889520790686,-0.3707830936341358,0.039452929222466404
suction,0.7374252498646616,-0.44598877482585886,-0.36655005429645804,0.03971936026470041
suction,0.739907521924812,-0.44228859757264904,-0.36231701495878027,0.03998579130693439
suction,0.7423897939849624,-0.4385884203194393,-0.3580839756211025,0.04025222234916839
suction,0.7448720660451127,-0.4348882430662297,-0.3538509362834249,0.0405186533914024
